노선번호,도로명,이정,X좌표값,Y좌표값,GRS80X좌표값,GRS80Y좌표값
0144,밀양울산선,136.7000,35.500889961,129.175651402,397408.927218,324843.360023
0144,밀양울산선,136.8000,35.500608806,129.176698036,397504.597850,324814.254521
0144,밀양울산선,136.9000,35.500327642,129.177744663,397600.268481,324785.149018
0144,밀양울산선,137.0000,35.500046469,129.178791282,397695.939113,324756.043516
0144,밀양울산선,137.1000,35.499765288,129.179837893,397791.609744,324726.938014
0144,밀양울산선,137.2000,35.499484097,129.180884496,397887.280363,324697.832469
0144,밀양울산선,137.3000,35.499202897,129.181931092,397982.950977,324668.726908
0144,밀양울산선,137.4000,35.498921688,129.182977679,398078.621582,324639.621321
0144,밀양울산선,137.5000,35.498640471,129.184024259,398174.292188,324610.515735
0144,밀양울산선,137.6000,35.498359244,129.185070832,398269.962794,324581.410148
0144,밀양울산선,137.7000,35.498080093,129.186118212,398365.702284,324552.537516
0144,밀양울산선,137.8000,35.497822349,129.187173647,398462.120815,324526.057763
0144,밀양울산선,137.9000,35.497597659,129.188240310,398559.477566,324503.269778
0144,밀양울산선,138.0000,35.497406994,129.189316860,398657.648332,324484.278837
0144,밀양울산선,138.1000,35.497255222,129.190402625,398756.559957,324469.623703
0144,밀양울산선,138.2000,35.497137209,129.191494612,398855.953462,324458.728586
0144,밀양울산선,138.3000,35.497054391,129.192591441,398955.699818,324451.750190
0144,밀양울산선,138.4000,35.497006455,129.193691404,399055.644806,324448.650283
0144,밀양울산선,138.5000,35.496997793,129.194792875,399155.629810,324449.913031
0144,밀양울산선,138.6000,35.497024535,129.195893860,399255.483183,324455.104954
0144,밀양울산선,138.7000,35.497086639,129.196992679,399355.052582,324464.217871
0144,밀양울산선,138.8000,35.497175907,129.198088815,399454.311182,324476.341122
0144,밀양울산선,138.9000,35.497272663,129.199184044,399553.468660,324489.294670
0144,밀양울산선,139.0000,35.497369409,129.200279274,399652.626139,324502.248219
0144,밀양울산선,139.1000,35.497466146,129.201374507,399751.783615,324515.201790
0144,밀양울산선,139.2000,35.497562872,129.202469742,399850.941090,324528.155370
0144,밀양울산선,139.3000,35.497659589,129.203564978,399950.098564,324541.108949
0144,밀양울산선,139.4000,35.497756295,129.204660217,400049.256039,324554.062529
0144,밀양울산선,139.5000,35.497852992,129.205755458,400148.413513,324567.016108
0144,밀양울산선,139.6000,35.497949678,129.206850701,400247.570988,324579.969688
0144,밀양울산선,139.7000,35.498046354,129.207945946,400346.728463,324592.923267
0144,밀양울산선,139.8000,35.498143020,129.209041194,400445.885937,324605.876847
0144,밀양울산선,139.9000,35.498239677,129.210136443,400545.043408,324618.830461
0144,밀양울산선,140.0000,35.498336323,129.211231695,400644.200876,324631.784087
0144,밀양울산선,140.1000,35.498432960,129.212326948,400743.358345,324644.737714
0144,밀양울산선,140.2000,35.498529586,129.213422204,400842.515813,324657.691340
0144,밀양울산선,140.3000,35.498626203,129.214517461,400941.673282,324670.644966
0144,밀양울산선,140.4000,35.498722809,129.215612721,401040.830750,324683.598593
0144,밀양울산선,140.5000,35.498819405,129.216707983,401139.988219,324696.552219
0144,밀양울산선,140.6000,35.498915991,129.217803247,401239.145687,324709.505845
0144,밀양울산선,140.7000,35.499012568,129.218898513,401338.303153,324722.459494
0144,밀양울산선,140.8000,35.499109134,129.219993781,401437.460617,324735.413150
0144,밀양울산선,140.9000,35.499212807,129.221088035,401536.508023,324749.154498
0144,밀양울산선,141.0000,35.499325322,129.222181026,401635.418529,324763.875631
0144,밀양울산선,141.1000,35.499437827,129.223274019,401734.329035,324778.596765
0144,밀양울산선,141.2000,35.499569065,129.224363715,401832.893043,324795.391182
0144,밀양울산선,141.3000,35.499713374,129.225451109,401931.215215,324813.632631
0144,밀양울산선,141.4000,35.499857673,129.226538507,402029.537387,324831.874080
0144,밀양울산선,141.5000,35.500022579,129.227621405,402127.399259,324852.394259
0144,밀양울산선,141.6000,35.500195014,129.228702661,402225.092806,324873.747732
0144,밀양울산선,141.7000,35.500373659,129.229782383,402322.631150,324895.788336
0144,밀양울산선,141.8000,35.500558351,129.230860612,402420.018371,324918.498010
0144,밀양울산선,141.9000,35.500743034,129.231938845,402517.405591,324941.207684
0144,밀양울산선,142.0000,35.500927706,129.233017082,402614.792812,324963.917358
0144,밀양울산선,142.1000,35.501112368,129.234095324,402712.180032,324986.627032
0144,밀양울산선,142.2000,35.501297021,129.235173570,402809.567253,325009.336706
0144,밀양울산선,142.3000,35.501481664,129.236251821,402906.954466,325032.046413
0144,밀양울산선,142.4000,35.501666298,129.237330076,403004.341676,325054.756132
0144,밀양울산선,142.5000,35.501850921,129.238408335,403101.728886,325077.465851
0144,밀양울산선,142.6000,35.502028628,129.239488298,403199.287653,325099.412520
0144,밀양울산선,142.7000,35.502184017,129.240573291,403297.358879,325118.893961
0144,밀양울산선,142.8000,35.502309820,129.241664008,403396.023761,325135.104790
0144,밀양울산선,142.9000,35.502405896,129.242759244,403495.173473,325148.027101
0144,밀양울산선,143.0000,35.502472139,129.243857790,403594.698656,325157.646601
0144,밀양울산선,143.1000,35.502508708,129.244958423,403694.488137,325163.978228
0144,밀양울산선,143.2000,35.502515314,129.246059956,403794.434894,325166.987747
0144,밀양울산선,143.3000,35.502492038,129.247161173,403894.428610,325166.681456
0144,밀양울산선,143.4000,35.502438904,129.248260867,403994.359751,325163.059545
0144,밀양울산선,143.5000,35.502354221,129.249357601,404094.102261,325155.931347
0144,밀양울산선,143.6000,35.502239705,129.250450247,404193.549631,325145.485013
0144,밀양울산선,143.7000,35.502095618,129.251537621,404292.593750,325131.747137
0144,밀양울산선,143.8000,35.501925758,129.252619473,404391.202507,325115.138635
0144,밀양울산선,143.9000,35.501745808,129.253698906,404489.617784,325097.406373
0144,밀양울산선,144.0000,35.501565848,129.254778335,404588.033062,325079.674111
0144,밀양울산선,144.1000,35.501385878,129.255857757,404686.448340,325061.941848
0144,밀양울산선,144.2000,35.501205899,129.256937175,404784.863617,325044.209586
0144,밀양울산선,144.3000,35.501025911,129.258016587,404883.278895,325026.477323
0144,밀양울산선,144.4000,35.500845913,129.259095994,404981.694173,325008.745061
0144,밀양울산선,144.5000,35.500665905,129.260175395,405080.109450,324991.012798
0150,서해안선,0.0000,34.841436342,126.421413517,147079.896919,249656.625718
0150,서해안선,0.1000,34.841242738,126.422481567,147177.463007,249634.584251
0150,서해안선,0.2000,34.841059489,126.423552334,147275.284641,249613.691228
0150,서해안선,0.3000,34.840883240,126.424624793,147373.265972,249593.574876
0150,서해안선,0.4000,34.840696679,126.425694716,147471.009120,249572.316921
0150,서해안선,0.5000,34.840528148,126.426769012,147569.164235,249553.058009
0150,서해안선,0.6000,34.840359793,126.427843315,147667.320406,249533.819582
0150,서해안선,0.7000,34.840182277,126.428915490,147765.276602,249513.567086
0150,서해안선,0.8000,34.840017864,126.429990698,147863.518856,249494.767650
0150,서해안선,0.9000,34.839841754,126.431063081,147961.495809,249474.673133
0150,서해안선,1.0000,34.839670250,126.432136694,148059.588506,249455.090059
0150,서해안선,1.1000,34.839500918,126.433210817,148157.729605,249435.748670
0150,서해안선,1.2000,34.839325714,126.434283531,148255.738589,249415.757614
0150,서해안선,1.3000,34.839150837,126.435356340,148353.756863,249395.803817
0150,서해안선,1.4000,34.838973973,126.436428665,148451.729975,249375.630964
0150,서해안선,1.5000,34.838832533,126.437508445,148550.407545,249359.385241
0150,서해안선,1.6000,34.838758947,126.438597919,148650.014156,249350.663297
0150,서해안선,1.7000,34.838765959,126.439691028,148750.003493,249350.882032
0150,서해안선,1.8000,34.838858961,126.440778266,148849.508982,249360.644596
0150,서해안선,1.9000,34.839007118,126.441856550,148948.229228,249376.531599
0150,서해안선,2.0000,34.839227684,126.442916578,149045.323915,249400.461996
0150,서해안선,2.1000,34.839502991,126.443957812,149140.732687,249430.475930
0150,서해안선,2.2000,34.839798780,126.444990874,149235.406003,249462.767114
0150,서해안선,2.3000,34.840093712,126.446024298,149330.111162,249494.964113
0150,서해안선,2.4000,34.840387184,126.447058338,149424.871069,249526.999855
0150,서해안선,2.5000,34.840678325,126.448093303,149519.713528,249558.777335
0150,서해안선,2.6000,34.840949860,126.449135920,149615.243258,249588.376984
0150,서해안선,2.7000,34.841179504,126.450193360,149712.102621,249613.322867
0150,서해안선,2.8000,34.841373765,126.451260892,149809.863163,249634.339218
0150,서해안선,2.9000,34.841543392,126.452334699,149908.182124,249652.620705
0150,서해안선,3.0000,34.841696710,126.453412224,150006.830978,249669.092054
0150,서해안선,3.1000,34.841821363,126.454495311,150105.970774,249682.381599
0150,서해안선,3.2000,34.841944073,126.455578747,150205.141141,249695.456402
0150,서해안선,3.3000,34.842062199,126.456662933,150304.376955,249708.023424
0150,서해안선,3.4000,34.842178337,126.457747437,150403.640425,249720.370834
0150,서해안선,3.5000,34.842293670,126.458832055,150502.913609,249732.629980
0150,서해안선,3.6000,34.842402972,126.459917596,150602.267206,249744.220619
0150,서해안선,3.7000,34.842544065,126.460997398,150701.114635,249759.341980
0150,서해안선,3.8000,34.842753430,126.462060572,150798.481493,249782.046694
0150,서해안선,3.9000,34.843052466,126.463091845,150892.983330,249814.716060
0150,서해안선,4.0000,34.843424877,126.464086901,150984.215543,249855.544282
0150,서해안선,4.1000,34.843872077,126.465036202,151071.306151,249904.692759
0150,서해안선,4.2000,34.844396783,126.465924930,151152.901608,249962.470125
0150,서해안선,4.3000,34.844995592,126.466741809,151227.968307,250028.503957
0150,서해안선,4.4000,34.845649071,126.467495122,151297.252311,250100.634441
0150,서해안선,4.5000,34.846312685,126.468235501,151365.358290,250173.896033
0150,서해안선,4.6000,34.846974133,126.468978733,151433.722822,250246.916539
0150,서해안선,4.7000,34.847639528,126.469716764,151501.612854,250320.377865
0150,서해안선,4.8000,34.848303824,126.470456264,151569.635598,250393.717030
0150,서해안선,4.9000,34.848967279,126.471196874,151637.758310,250466.962918
0150,서해안선,5.0000,34.849629118,126.471939621,151706.074357,250540.028980
0150,서해안선,5.1000,34.850292820,126.472679923,151774.166814,250613.303339
0150,서해안선,5.2000,34.850954515,126.473422871,151842.499011,250686.354355
0150,서해안선,5.3000,34.851614126,126.474168541,151911.077871,250759.173365
0150,서해안선,5.4000,34.852280033,126.474905932,151978.902150,250832.695339
0150,서해안선,5.5000,34.852944291,126.475645510,152046.924306,250906.033826
0150,서해안선,5.6000,34.853609390,126.476383986,152114.845231,250979.466585
0150,서해안선,5.7000,34.854275815,126.477120691,152182.603782,251053.047790
0150,서해안선,5.8000,34.854940219,126.477860048,152250.602615,251126.404063
0150,서해안선,5.9000,34.855604364,126.478599783,152318.634862,251199.731960
0150,서해안선,6.0000,34.856268275,126.479339849,152386.696126,251273.034200
0150,서해안선,6.1000,34.856929639,126.480083274,152455.061946,251346.052793
0150,서해안선,6.2000,34.857592228,126.480825065,152523.278020,251419.208489
0150,서해안선,6.3000,34.858255389,126.481566151,152591.428910,251492.428567
0150,서해안선,6.4000,34.858916400,126.482310046,152659.834293,251565.409247
0150,서해안선,6.5000,34.859579902,126.483050686,152727.942346,251638.668391
0150,서해안선,6.6000,34.860241683,126.483793530,152796.249886,251711.736093
0150,서해안선,6.7000,34.860905786,126.484533402,152864.285920,251785.063147
0150,서해안선,6.8000,34.861566508,126.485277694,152932.723099,251858.013703
0150,서해안선,6.9000,34.862230102,126.486018229,153000.817340,251931.285014
0150,서해안선,7.0000,34.862897897,126.486753184,153068.402547,252005.025554
0150,서해안선,7.1000,34.863565384,126.487488568,153136.025803,252078.732297
0150,서해안선,7.2000,34.864234827,126.488221223,153203.399559,252152.657762
0150,서해안선,7.3000,34.864937428,126.488906261,153266.436813,252230.284428
0150,서해안선,7.4000,34.865672736,126.489538644,153324.676861,252311.564501
0150,서해안선,7.5000,34.866449755,126.490092847,153375.790853,252397.508819
0150,서해안선,7.6000,34.867254095,126.490586582,153421.390368,252486.512372
0150,서해안선,7.7000,34.868079983,126.491024703,153461.916000,252577.932634
0150,서해안선,7.8000,34.868926907,126.491399549,153496.667078,252671.716082
0150,서해안선,7.9000,34.869788945,126.491719879,153526.441436,252767.201807
0150,서해안선,8.0000,34.870652777,126.492033300,153555.584443,252862.889705
0150,서해안선,8.1000,34.871515669,126.492350509,153585.072738,252958.471739
0150,서해안선,8.2000,34.872377107,126.492673455,153615.084136,253053.889923
0150,서해안선,8.3000,34.873234661,126.493011096,153646.436281,253148.870544
0150,서해안선,8.4000,34.874103199,126.493304806,153673.777384,253245.090177
0150,서해안선,8.5000,34.874968833,126.493610752,153702.235081,253340.982005
0150,서해안선,8.6000,34.875832506,126.493924877,153731.438819,253436.652666
0150,서해안선,8.7000,34.876697520,126.494233527,153760.142189,253532.474602
0150,서해안선,8.8000,34.877562321,126.494543057,153788.925365,253628.272763
0150,서해안선,8.9000,34.878423686,126.494866379,153818.966875,253723.683365
0150,서해안선,9.0000,34.879283375,126.495196043,153849.586652,253818.905220
0150,서해안선,9.1000,34.880149069,126.495501819,153878.025287,253914.804439
0150,서해안선,9.2000,34.881013841,126.495811240,153906.796063,254010.599721
0150,서해안선,9.3000,34.881882285,126.496105381,153934.171430,254106.809535
0150,서해안선,9.4000,34.882755446,126.496377974,153959.578992,254203.552650
0150,서해안선,9.5000,34.883633083,126.496628482,153982.969501,254300.802536
0150,서해안선,9.6000,34.884513041,126.496866965,154005.261526,254398.315487
0150,서해안선,9.7000,34.885393098,126.497104911,154027.504032,254495.839778
0150,서해안선,9.8000,34.886272678,126.497345334,154049.972321,254593.310009
0150,서해안선,9.9000,34.887155030,126.497570385,154071.036487,254691.094909
