VDS 코드,,
VDS_ID,GRS80X좌표값,GRS80Y좌표값
,178625.632633,531732.218059
,178710.362785,531679.110239
,178794.746548,531625.454717
,178878.445933,531570.758893
,178958.750324,531511.187056
,179034.963528,531446.524695
,179104.017712,531374.259683
,179166.175247,531295.971511
,179221.154323,531212.480867
,179268.467134,531124.43204
,179309.004453,531033.042532
,179342.543873,530938.881736
,179366.703114,530841.897014
,179378.133894,530742.652009
,179381.323052,530642.737079
,179380.230546,530542.745581
,179376.475561,530442.820841
,179370.764289,530342.985169
,179365.252517,530243.138299
,179359.767144,530143.289631
,179354.49067,530043.429865
,179349.816991,529943.540309
,179346.589401,529843.602077
,179347.622676,529743.630912
,179359.525651,529644.441013
,179384.855777,529547.770006
,179422.337141,529455.122759
,179471.433621,529368.08825
,179530.037428,529287.134741
,179598.463726,529214.298721
,179675.41411,529150.586362
,179759.62708,529096.747037
,179848.593979,529051.17952
,179939.306509,529009.118102
,180030.232031,528967.496483
,180121.150752,528925.861165
,180212.292564,528884.739145
,180302.918298,528842.489227
,180393.820821,528800.819109
,180485.007632,528759.77279
,180576.429333,528719.25367
,180668.125321,528679.358249
,180759.899906,528639.643929
,180852.468854,528601.875905
,180945.678572,528565.659578
,181039.401265,528530.794949
,181133.66793,528497.425216
,181228.403669,528465.41188
,181323.350497,528434.029341
,181417.200683,528399.561311
,181510.728686,528364.175083
,181604.280988,528328.852154
,181697.683898,528293.135227
,181791.160204,528257.610899
,181884.807302,528222.539271
,181978.411601,528187.352842
,182071.989703,528152.097214
,182166.237869,528118.685281
,182260.567532,528085.498848
,182355.812144,528055.042407
,182451.950502,528027.536456
,182548.868508,528002.925194
,182646.447565,527981.07692
,182744.485184,527961.393236
,182842.98596,527944.167439
,182942.584793,527935.377791
,183042.36869,527928.852327
,183142.252856,527924.19955
,183242.141418,527919.794571
,183342.104551,527917.139678
,183442.067385,527914.452987
,183542.033518,527911.882694
,183641.996252,527909.186702
,183741.963382,527906.796608
,183841.915122,527903.768119
,183941.850566,527900.473032
,184041.599168,527893.668471
,184140.468702,527878.98616
,184237.776279,527856.069391
,184332.671711,527824.657054
,184425.845535,527788.351428
,184518.031005,527749.614607
,184610.094481,527710.574287
,184702.483542,527672.312765
,184795.15719,527634.780842
,184889.209369,527600.843011
,184985.812297,527575.153154
,185084.540247,527559.609248
,185184.32323,527554.003579
,185284.225781,527556.669643
,185383.137055,527571.035498
,185480.202791,527594.987644
,185576.417082,527622.209551
,185672.380361,527650.331447
,185768.35144,527678.424643
,185864.999353,527704.06947
,185962.556218,527725.972442
,186061.680512,527738.933911
,186161.545442,527742.992765
,186261.289836,527736.7634
,186359.953195,527720.737798
,186456.460031,527694.678944
,186550.34722,527660.297915
,186643.079567,527622.881993
,186735.315137,527584.257973
,186827.857892,527546.420351
,186919.836974,527507.189432
,187012.117043,527468.663811
,187104.383412,527430.105791
,187196.838772,527392.00587
,187289.409728,527354.184349
,187381.344212,527314.842729
,187473.531585,527276.105009
,187566.764009,527239.969885
,187660.83179,527206.053756
,187756.097306,527175.668517
,187852.349562,527148.559267
,187949.43946,527124.660405
,188047.072718,527103.049232
,188144.804068,527081.873858
,188242.063654,527058.695693
,188338.262412,527031.474743
,188431.606229,526995.764617
,188520.958322,526950.973901
,188605.669784,526897.926679
,188684.347532,526836.26643
,188758.129011,526768.80725
,188826.805915,526696.143431
,188892.74628,526620.969689
,188956.081201,526543.584323
,189019.222627,526466.042156
,189082.742844,526388.808791
,189147.594534,526312.691039
,189213.685596,526237.651198
,189280.537041,526163.287563
,189348.651858,526090.075839
,189417.732953,526017.788023
,189487.969121,525946.608316
,189559.245164,525876.469818
,189630.770801,525806.584821
,189702.731428,525737.154627
,189774.368162,525667.383631
,189846.164993,525597.777336
,189917.824327,525528.03024
,189987.277013,525456.107726
,190055.317433,525382.825301
,190125.18611,525311.29059
,190197.810421,525242.565801
,190270.868421,525174.289215
,190346.295859,525108.660945
,190425.391098,525047.513597
,190508.827705,524992.41837
,190595.384907,524942.39515
,190685.08189,524898.243534
,190777.462258,524860.014412
,190872.307901,524828.401076
,190969.037927,524803.139619
,191067.153747,524783.916235
,191166.394645,524771.792112
,191266.223333,524766.285145
,191366.201619,524767.121429
,191465.936808,524774.139459
,191565.231826,524785.915045
,191664.091695,524800.946397
,191762.739944,524817.324134
,191861.4562,524833.290877
,191960.124951,524849.546816
,192058.794002,524865.802155
,192157.461754,524882.062295
,192256.228614,524897.713141
,192354.911967,524913.866382
,192452.895565,524933.809281
,192549.749794,524958.662423
,192646.295407,524984.70135
,192740.539821,525018.092882
,192833.14588,525055.805552
,192924.271995,525096.964172
,193014.902697,525139.224074
,193105.444596,525181.674174
,193195.876793,525224.357371
,193286.469293,525266.698972
,193376.977792,525309.219671
,193467.47339,525351.76777
,193558.177994,525393.868176
,193649.33671,525434.968597
,193742.463685,525471.355588
,193838.355168,525499.600088
,193936.527583,525518.367902
,194036.106047,525527.132518
,194136.083649,525527.012813
,194235.92274,525521.418949
,194335.683552,525514.522995
,194435.430768,525507.438542
,194535.14639,525499.915492
,194634.859513,525492.372143
,194734.577936,525484.891793
,194834.297858,525477.423443
,194934.044874,525470.328191
,195033.769395,525462.928241
,195133.508412,525455.723589
,195233.231534,525448.323639
,195332.640612,525437.527711
,195431.511059,525422.631008
,195529.608484,525403.279529
,195626.740887,525379.538569
,195722.822761,525351.850824
,195817.676909,525320.212392
,195910.928439,525284.13847
,196002.551447,525244.096554
,196092.37483,525200.16944
,196180.176993,525152.329425
,196266.038425,525101.077807
,196351.451773,525049.076288
,196437.053915,524997.38517
,196522.429364,524945.31945
,196607.886811,524893.388031
,196693.263461,524841.324012
,196778.831504,524789.575393
,196864.266752,524737.609474
,196950.253781,524686.562656
,197038.458829,524639.471142
,197129.716753,524598.643926
,197224.171221,524566.004396
,197320.895954,524540.709242
,197419.360246,524523.388453
,197518.943792,524514.643412
,197618.918007,524513.907614
,197718.719813,524520.069157
,197818.220763,524529.975166
,197917.589893,524541.176163
,198017.01793,524551.848264
,198116.616995,524560.737483
,198216.420102,524566.921727
,198316.376964,524569.509502
,198416.3405,524567.521814
,198516.079617,524560.553663
,198615.362716,524548.703843
,198713.895404,524531.681153
,198811.393682,524509.497188
,198907.987225,524483.737337
,199002.853974,524452.138606
,199095.979415,524415.739885
,199187.198643,524374.798771
,199276.452353,524329.718958
,199364.279518,524281.913844
,199450.883628,524231.922228
,199536.698865,524180.58511
,199622.31351,524128.913592
,199707.800259,524077.031173
,199793.23351,524025.060154
,199878.875954,523973.435336
,199964.284906,523921.424517
,200049.823754,523869.627498
,200135.338402,523817.791579
,200220.833652,523765.922761
,200306.432498,523714.230442
,200391.947847,523662.394623
,200477.826683,523611.176905
,200566.390821,523564.773392
,200658.843294,523526.766173
,200754.658389,523498.292032
,200852.810711,523479.401552
,200952.309673,523469.948417
,201052.245758,523471.282604
,201151.614296,523482.165605
,201249.359586,523503.0946
,201344.934158,523532.441693
,201439.27038,523565.612436
,201533.500097,523599.085974
,201627.690813,523632.670012
,201722.022134,523665.848955
,201816.22125,523699.408893
,201910.401766,523733.02243
,202005.0678,523765.221686
,202100.352161,523795.432869
,202198.599091,523813.613094
,202298.428633,523817.764258
,202397.805407,523807.653928
,202494.748925,523783.439972
,202587.396089,523746.047953
,202673.655511,523695.640836
,202752.573566,523634.365588
,202826.110567,523566.604905
,202899.225579,523498.38462
,202972.307691,523430.129134
,203045.431203,523361.918048
,203118.897906,523294.076465
,203193.833172,523227.862792
,203269.621615,523162.629225
,203346.86442,523099.122068
,203425.272492,523037.060418
,203504.940528,522976.624174
,203584.831357,522916.480632
,203665.373168,522857.242993
,203745.572488,522797.525753
,203825.523417,522737.462511
,203905.370848,522677.262068
,203984.967887,522616.732524
,204064.40493,522555.99088
,204144.160965,522495.668637
,204223.779303,522435.164493
,204303.358543,522374.608849
,204383.512566,522314.821207
,204466.129114,522258.495578
,204551.347877,522206.210458
,204639.020253,522158.157044
,204728.816247,522114.173231
,204820.978639,522075.428314
,204915.499913,522042.905786
,205011.332113,522014.370947
,205107.936062,521988.581398
,205195.70697,521968.8647
,205293.39278,521947.479554
,205391.07859,521926.094408
,205488.764401,521904.709262
,205586.450212,521883.324116
,205684.136022,521861.93897
,205781.821833,521840.553824
,205879.507644,521819.168679
,205977.193455,521797.783533
,206074.879266,521776.398387
,206172.565077,521755.013242
,206270.250888,521733.628096
,206367.9367,521712.24295
,206465.622511,521690.857805
,206563.308323,521669.472659
,206660.994134,521648.087514
,206758.679946,521626.702369
,206856.364369,521605.310893
,206953.816088,521582.889271
,207050.844057,521558.699603
,207147.416201,521532.749886
,207243.500596,521505.048698
,207339.06548,521475.605195
,207434.097417,521444.483334
,207528.970273,521412.876634
,207623.84313,521381.269935
,207718.715986,521349.663235
,207823.083241,521314.718734
,207917.967,521283.147205
,208013.194639,521252.635973
,208109.616104,521226.168528
,208207.25788,521204.662063
,208305.84807,521188.074875
,208405.084083,521175.937262
,208504.790618,521168.462819
,208604.730579,521165.563244
,208704.689754,521167.923427
,208804.468363,521174.524974
,208904.176057,521182.129612
,209003.839642,521190.314645
,209103.51973,521198.29528
,209203.197818,521206.291515
,209302.771991,521215.27214
,209401.746886,521229.417915
,209499.939011,521248.28914
,209597.782011,521268.943045
,209695.634111,521289.553551
,209793.365603,521310.721551
,209891.121497,521331.782052
,209988.858789,521352.930552
,210086.821898,521372.982865
,210185.706184,521387.718734
,210285.601247,521390.976111
,210385.35457,521384.318064
,210484.13804,521368.970671
,210582.337671,521350.101496
,210680.5571,521331.321521
,210778.77963,521312.555745
,210876.951864,521293.528971
,210975.126998,521274.517597
,211073.307032,521255.530523
,211171.496765,521236.593249
,211269.679098,521217.625075
,211367.842133,521198.564801
,211466.096361,521179.965325
,211564.293393,521161.065851
,211662.539721,521142.425276
,211760.645462,521123.058104
,211858.878092,521104.349629
,211957.12682,521085.723453
,212055.496635,521067.824974
,212154.837638,521056.476959
,212254.729618,521052.566494
,212354.647784,521055.655774
,212454.238759,521064.625002
,212553.713515,521074.853119
,212653.18767,521085.087036
,212752.661826,521095.321052
,212852.143983,521105.47347
,212951.663746,521115.248691
,213051.143303,521125.417609
,213150.601957,521135.783425
,213250.39858,521141.650982
,213350.324944,521138.70961
,213449.398278,521125.641405
,213546.828273,521103.295647
,213642.260003,521073.555816
,213736.895881,521041.260891
,213831.771345,521009.662865
,213926.628611,520978.010139
,214021.550373,520946.551813
,214116.413439,520914.915987
,214211.067215,520882.692863
,214305.552101,520849.998639
,214400.297073,520818.013415
,214493.940304,520782.949796
,214585.831918,520743.546484
,214675.897211,520700.114974
,214762.630232,520650.382061
,214846.161461,520595.457437
,214927.052573,520536.6843
,215004.358888,520473.276743
,215077.632108,520405.267757
,215147.623008,520333.865445
,215213.399304,520258.569996
,215275.209584,520179.980008
,215336.097984,520100.657412
,215396.823686,520021.208014
,215457.700685,519941.876118
,215518.571985,519862.540721
,215579.920775,519783.584129
,215643.202525,519706.159856
,215707.750749,519629.790494
,215773.625443,519554.560945
,215840.882808,519480.566809
,215909.578239,519407.900085
,215979.63284,519336.544073
,216051.012908,519266.521471
,216123.791942,519197.97478
,216197.959641,519130.9022
,216273.158114,519064.991927
,216349.852947,519000.828465
,216427.731248,518938.10501
,216506.466125,518876.45806
,216586.580562,518816.624318
,216667.510076,518757.886881
,216748.061,518698.630242
,216829.532197,518640.673607
,216910.551408,518582.06057
,216991.757113,518523.704134
,217072.775924,518465.088497
,217153.733537,518406.38856
,217234.601353,518347.565022
,217315.395971,518288.641084
,217396.099192,518229.592345
,217476.665817,518170.356706
,217557.412337,518111.367367
,217638.430449,518052.75083
,217719.399962,517994.072092
,217802.057723,517937.806563
,217887.178105,517885.338543
,217973.843732,517835.462328
,218060.484561,517785.570013
,218150.187472,517741.448701
,218240.603456,517698.73369
,218330.640956,517655.22438
,218420.663556,517611.684569
,218510.703255,517568.179358
,218600.86615,517524.930647
,218691.174539,517481.989636
,218781.119042,517438.295126
,218871.193541,517394.864515
,218960.716562,517350.312104
,219050.421676,517306.122693
,219140.169388,517262.018282
,219229.917,517217.913972
,219319.664713,517173.809561
,219409.412425,517129.70515
,219499.160138,517085.600839
,219588.907851,517041.496428
,219678.655564,516997.392018
,219768.381978,516953.245607
,219858.15049,516909.185696
,219948.045597,516865.387185
,220038.093898,516821.900174
,220127.845611,516777.804763
,220217.421532,516733.353253
,220307.30594,516689.528242
,220399.049765,516649.919828
,220494.428808,516619.989897
,220591.717025,516596.888143
,220689.441908,516575.704882
,220787.31018,516555.171118
,220885.140455,516534.457254
,220983.115018,516514.439288
,221081.125978,516494.597821
,221179.176434,516474.951753
,221277.040307,516454.403189
,221374.784489,516433.286828
